experiment,seed,epoch,train_loss,val_loss,val_auroc,val_accuracy,val_balanced_accuracy,lr,seed_model_name
voxel_robust,62,14,0.443020095427831,2.236628254254659,0.8980634749865519,0.2198952879581152,0.5591715976331361,0.0005,voxel_robust_seed62
voxel_robust,62,15,0.4291642123744601,0.4869577685991923,0.9029047875201721,0.8900523560209425,0.7599515868746638,0.0005,voxel_robust_seed62
voxel_robust,62,16,0.4221262818291074,1.1848956942558289,0.9007530930607854,0.46596858638743455,0.6982248520710059,0.00025,voxel_robust_seed62
voxel_robust,62,17,0.4087779096194676,0.49463939666748047,0.9039806347498656,0.8952879581151832,0.8024475524475525,0.00025,voxel_robust_seed62
voxel_robust,62,18,0.4168653715224493,0.5437963604927063,0.8762775685852608,0.9109947643979057,0.7322485207100592,0.00025,voxel_robust_seed62
voxel_robust,62,19,0.39584389612788246,0.6810285945733389,0.9292630446476601,0.7068062827225131,0.814550833781603,0.00025,voxel_robust_seed62
voxel_robust,62,20,0.3555941454001835,0.49442948897679645,0.8961807423345884,0.8586387434554974,0.8212748789671867,0.00025,voxel_robust_seed62
voxel_robust,62,21,0.3974547868683225,0.5697042346000671,0.8899946207638515,0.9057591623036649,0.6502151694459387,0.00025,voxel_robust_seed62
voxel_robust,62,22,0.3738631620293572,0.6813417673110962,0.9351802044109737,0.6963350785340314,0.8086336740182895,0.00025,voxel_robust_seed62
voxel_robust,62,23,0.35039394810086205,0.8921725551287333,0.9359870898332436,0.6073298429319371,0.7583378160301237,0.00025,voxel_robust_seed62
voxel_robust,62,24,0.35416190184298013,0.4617797334988912,0.9402904787520173,0.8743455497382199,0.8894566971490048,0.00025,voxel_robust_seed62
voxel_robust,62,25,0.35649022389025914,1.0736519197622936,0.7095212479827864,0.8900523560209425,0.5227272727272727,0.00025,voxel_robust_seed62
point_clean_xyzI_512,62,1,0.6468078976585752,1.256499747435252,0.684238838084992,0.11518324607329843,0.5,0.001,point_clean_xyzI_512_seed62
point_clean_xyzI_512,62,2,0.5408849914868673,0.8113740185896555,0.7845615922539,0.45549738219895286,0.6330016137708445,0.001,point_clean_xyzI_512_seed62
point_clean_xyzI_512,62,3,0.49937619197936284,0.6748577952384949,0.7665411511565358,0.7277486910994765,0.7275416890801507,0.001,point_clean_xyzI_512_seed62
point_clean_xyzI_512,62,4,0.45587557270413354,0.5765771865844727,0.808768154922001,0.8324607329842932,0.7471759010220549,0.001,point_clean_xyzI_512_seed62
point_clean_xyzI_512,62,5,0.43143677427655175,0.6250056028366089,0.7934373318988703,0.7853403141361257,0.7205486820871436,0.001,point_clean_xyzI_512_seed62
point_clean_xyzI_512,62,6,0.4206363260746002,0.5393383502960205,0.8644432490586338,0.7853403141361257,0.7600860677783755,0.001,point_clean_xyzI_512_seed62
point_clean_xyzI_512,62,7,0.3930241252694811,0.5846628248691559,0.7942442173211404,0.8743455497382199,0.6917697686928456,0.001,point_clean_xyzI_512_seed62
point_clean_xyzI_512,62,8,0.35505014941805885,0.6118739644686381,0.821140398063475,0.7905759162303665,0.7235072619688004,0.001,point_clean_xyzI_512_seed62
point_clean_xyzI_512,62,9,0.32826251359212966,0.6314380963643392,0.8111888111888111,0.774869109947644,0.734400215169446,0.0005,point_clean_xyzI_512_seed62
point_clean_xyzI_512,62,10,0.2788251120419729,0.5383667747179667,0.8518020441097365,0.8481675392670157,0.7165142549757935,0.0005,point_clean_xyzI_512_seed62
point_clean_xyzI_512,62,11,0.25925505728948683,0.56879989306132,0.8504572350726197,0.8219895287958116,0.7412587412587412,0.0005,point_clean_xyzI_512_seed62
point_clean_xyzI_512,62,12,0.2491493516025089,0.5683355331420898,0.8370091447014524,0.8795811518324608,0.7738031199569662,0.00025,point_clean_xyzI_512_seed62
point_robust_xyzI_512,62,1,0.7391349502972194,0.6404451032479604,0.6207638515330823,0.8848167539267016,0.5,0.001,point_robust_xyzI_512_seed62
point_robust_xyzI_512,62,2,0.6450413607415699,0.6507192651430765,0.7697686928456159,0.6596858638743456,0.708848843464228,0.001,point_robust_xyzI_512_seed62
point_robust_xyzI_512,62,3,0.6441143921443394,0.5875880718231201,0.7582033351264121,0.806282722513089,0.6928456159225389,0.001,point_robust_xyzI_512_seed62
point_robust_xyzI_512,62,4,0.6509631134214855,0.6292349894841512,0.7237762237762239,0.7905759162303665,0.6642011834319527,0.001,point_robust_xyzI_512_seed62
point_robust_xyzI_512,62,5,0.6285997189226604,0.7690136035283407,0.7735341581495427,0.6282722513089005,0.6910973641742872,0.001,point_robust_xyzI_512_seed62
point_robust_xyzI_512,62,6,0.6219467123349508,0.5828470587730408,0.8028509951586875,0.7958115183246073,0.7264658418504573,0.001,point_robust_xyzI_512_seed62
point_robust_xyzI_512,62,7,0.5970690661952609,0.5657300154368082,0.8464228079612697,0.7643979057591623,0.7482517482517483,0.001,point_robust_xyzI_512_seed62
point_robust_xyzI_512,62,8,0.6088150853202456,0.714843213558197,0.7859064012910166,0.6073298429319371,0.67926304464766,0.001,point_robust_xyzI_512_seed62
point_robust_xyzI_512,62,9,0.5771701165607998,0.6536416212717692,0.7630446476600322,0.7329842931937173,0.7502689618074234,0.001,point_robust_xyzI_512_seed62
point_robust_xyzI_512,62,10,0.5801609683604467,0.6281040906906128,0.8257127487896718,0.7329842931937173,0.7700376546530393,0.0005,point_robust_xyzI_512_seed62
point_robust_xyzI_512,62,11,0.5659507924602145,0.5822272499402364,0.805540613232921,0.8167539267015707,0.7580688542227003,0.0005,point_robust_xyzI_512_seed62
point_robust_xyzI_512,62,12,0.5624583221617199,0.562796394030253,0.8362022592791825,0.806282722513089,0.7719203873050027,0.0005,point_robust_xyzI_512_seed62
point_robust_xyzI_512,62,13,0.5504554722990308,0.5644334654013315,0.7926304464766002,0.8638743455497382,0.6660839160839161,0.00025,point_robust_xyzI_512_seed62
